job_id;company_id;title;min_salary;pay_period;formatted_work_type;location;applies;remote_allowed;views;formatted_experience_level;sponsored;company_size;industry;employee_count;follower_count
3697352625;455602.0;Direct Sales - San Diego/Las Vegas;75000.0;YEARLY;Full-time;Las Vegas, NV;0.0;0.0;1.0;Entry level;0;6.0;Electrical & Electronic Manufacturing;417.0;14164.0
3697352885;708393.0;Network Administrator;90000.0;YEARLY;Full-time;Mesquite, Texas, United States;6.0;0.0;40.0;Entry level;0;5.0;Civil Engineering;964.0;38234.0
3697352887;708393.0;Project Surveyor;30.0;HOURLY;Full-time;Mitchellville, MD;0.0;0.0;0.0;Mid-Senior level;0;5.0;Civil Engineering;964.0;38234.0
3697353461;3558.0;Maintenance Worker II (Onsite);16.56;HOURLY;Full-time;Atlanta, GA;2.0;0.0;6.0;Entry level;0;6.0;Higher Education;16831.0;437872.0
3697353823;96180361.0;Lead/Senior Tech - CA;24.2;HOURLY;Full-time;La Mesa, CA;0.0;0.0;0.0;Mid-Senior level;0;7.0;Retail;4.0;174.0
3697353964;1557409.0;Associate Network Construction Manager;58240.0;YEARLY;Full-time;Edison, NJ;2.0;0.0;6.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697353971;1557409.0;Associate RF Engineer;66000.0;YEARLY;Full-time;Melville, NY;8.0;0.0;29.0;Entry level;0;5.0;Telecommunications;5635.0;82185.0
3697353972;1557409.0;Supervisor Network Construction;99102.0;YEARLY;Full-time;Edison, NJ;2.0;0.0;11.0;Mid-Senior level;0;5.0;Telecommunications;5635.0;82185.0
3697353973;1557409.0;Operations Manager;86560.0;YEARLY;Full-time;Corona, CA;8.0;0.0;91.0;Mid-Senior level;0;5.0;Telecommunications;5635.0;82185.0
3697354134;12192.0;Customer Advocate;5250.0;MONTHLY;Full-time;Fort Walton Beach, FL;1.0;0.0;25.0;Mid-Senior level;0;7.0;Automotive;5617.0;72064.0
3697354230;27964.0;Civil or Environmental Engineer- Water;95000.0;YEARLY;Full-time;Charlottesville, VA;6.0;0.0;35.0;Entry level;0;4.0;Civil Engineering;954.0;30066.0
3697354334;3558.0;Research Security Specialist (On Site);60846.0;YEARLY;Full-time;Cobb County, GA;1.0;0.0;14.0;Mid-Senior level;0;6.0;Higher Education;16831.0;437872.0
3697354360;455602.0;Warehouse Shipper;16.0;HOURLY;Full-time;Watertown, SD;0.0;0.0;5.0;Entry level;1;6.0;Electrical & Electronic Manufacturing;417.0;14164.0
3697354731;96180361.0;Maintenance Technician;12.6;HOURLY;Full-time;Littleton, CO;0.0;0.0;1.0;Entry level;0;7.0;Retail;4.0;174.0
3697354817;1051903.0;Revenue Cycle Claims Specialist-Temp;25.0;HOURLY;Temporary;United States;86.0;1.0;289.0;Entry level;0;5.0;Biotechnology;2923.0;61999.0
3697354908;1557409.0;Field Operations Technician;58080.0;YEARLY;Full-time;New York, NY;0.0;0.0;12.0;Entry level;0;5.0;Telecommunications;5635.0;82185.0
3697355087;12192.0;Regional Service Representative-3;5250.0;MONTHLY;Full-time;Woburn, MA;0.0;0.0;2.0;Mid-Senior level;0;7.0;Automotive;5617.0;72064.0
3697355210;84491389.0;Project Manager;105000.0;YEARLY;Full-time;Newark, NJ;42.0;0.0;142.0;Entry level;1;5.0;Electrical & Electronic Manufacturing;171.0;1865.0
3697355657;3677.0;Team Leader - Business Agility;109696.0;YEARLY;Full-time;St Louis, MO;11.0;1.0;79.0;Mid-Senior level;0;7.0;Financial Services;39710.0;231934.0
3697355707;96180361.0;Sales and Service Specialist;15.95;HOURLY;Full-time;Longmont, CO;0.0;0.0;0.0;Entry level;0;7.0;Retail;4.0;174.0
3697355801;12273.0;Construction Project Manager;82640.0;YEARLY;Full-time;Middletown, IA;0.0;0.0;14.0;Mid-Senior level;0;7.0;Construction;3599.0;49377.0
3697355854;1557409.0;Client Service Manager- Enterprise;69680.0;YEARLY;Full-time;Los Angeles Metropolitan Area;10.0;0.0;29.0;Mid-Senior level;0;5.0;Telecommunications;5635.0;82185.0
3697355941;163079.0;Travel Logistics Coordinator (PRN);18.39;HOURLY;Full-time;United States;105.0;1.0;464.0;Entry level;1;7.0;Hospital & Health Care;9994.0;106384.0
3697356196;2497653.0;Security Researcher, Malware Reverse Engineer (Remote);65000.0;YEARLY;Full-time;Sunnyvale, CA;35.0;1.0;214.0;Mid-Senior level;0;6.0;Computer & Network Security;7331.0;490994.0
3697356230;1344.0;Channel Sales Representative II;64000.0;YEARLY;Full-time;Jacksonville, FL;5.0;0.0;20.0;Entry level;0;7.0;Electrical & Electronic Manufacturing;127293.0;2549065.0
3697356241;37871.0;Database Administrator II (MSDA);87700.0;YEARLY;Full-time;United States;55.0;1.0;214.0;Entry level;0;5.0;Financial Services;646.0;5829.0
3697356561;12273.0;Construction Project Manager;72000.0;YEARLY;Full-time;Middletown, IA;0.0;0.0;25.0;Mid-Senior level;0;7.0;Construction;3599.0;49377.0
3697356623;1557409.0;Field Operations Technician;58080.0;YEARLY;Full-time;Edison, NJ;0.0;0.0;7.0;Entry level;0;5.0;Telecommunications;5635.0;82185.0
3697356624;1557409.0;Associate Network Construction Manager;58240.0;YEARLY;Full-time;Melville, NY;0.0;0.0;10.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697356625;1557409.0;Operations Manager;86560.0;YEARLY;Full-time;Irvine, California, United States;15.0;0.0;111.0;Mid-Senior level;0;5.0;Telecommunications;5635.0;82185.0
3697356637;1557409.0;Supervisor Network Construction;99102.0;YEARLY;Full-time;Melville, NY;1.0;0.0;11.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697356638;1557409.0;Operations Manager;86560.0;YEARLY;Full-time;Los Angeles Metropolitan Area;7.0;0.0;101.0;Mid-Senior level;0;5.0;Telecommunications;5635.0;82185.0
3697356639;1557409.0;Associate Network Construction Manager;58240.0;YEARLY;Full-time;Edison, NJ;2.0;0.0;9.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697356641;1557409.0;Supervisor Network Construction;99102.0;YEARLY;Full-time;Mahwah, NJ;1.0;0.0;8.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697356642;1557409.0;Associate Network Construction Manager;58240.0;YEARLY;Full-time;New York, NY;0.0;0.0;10.0;Mid-Senior level;0;5.0;Telecommunications;5635.0;82185.0
3697356666;11758.0;Enterprise Account Manager (Pharmaceutical Accounts);99400.0;YEARLY;Full-time;Parsippany, NJ;8.0;0.0;39.0;Mid-Senior level;0;7.0;Wholesale;10053.0;142689.0
3697356932;10831504.0;Pharmacist Clinical Staff/Shift-BSD/UKHC;81328.0;YEARLY;Full-time;Lexington, KY;0.0;0.0;3.0;Entry level;0;6.0;Hospital & Health Care;3376.0;25856.0
3697356954;220336.0;PM Line Cook | Full-Time ;25.5;HOURLY;Full-time;Seattle, WA;0.0;0.0;1.0;Entry level;0;7.0;Hospitality;75279.0;1235770.0
3697357122;1344.0;Channel Sales Representative II;64000.0;YEARLY;Full-time;Dallas, TX;9.0;0.0;32.0;Entry level;0;7.0;Electrical & Electronic Manufacturing;127293.0;2549065.0
3697357205;585138.0;Cinco Niños General Manager;65000.0;YEARLY;Full-time;Wisconsin Dells, WI;1.0;0.0;6.0;Executive;0;5.0;Hospitality;1551.0;19161.0
3697357377;96180361.0;Maintenance Technician;13.2;HOURLY;Full-time;Manhattan Beach, CA;0.0;0.0;1.0;Entry level;1;7.0;Retail;4.0;174.0
3697357380;96180361.0;Technician;17.6;HOURLY;Full-time;Longmont, CO;0.0;0.0;1.0;Entry level;1;7.0;Retail;4.0;174.0
3697357516;1557409.0;Associate Network Construction Manager;58240.0;YEARLY;Full-time;New York, NY;0.0;0.0;12.0;Mid-Senior level;0;5.0;Telecommunications;5635.0;82185.0
3697357540;165648.0;Dir Sales;220000.0;YEARLY;Full-time;San Jose, CA;3.0;0.0;32.0;Entry level;1;4.0;Semiconductors;1066.0;53636.0
3697357822;10515.0;Litigation Paralegal;72907.0;YEARLY;Full-time;Irvine, CA;3.0;0.0;25.0;Entry level;0;5.0;Law Practice;1394.0;11409.0
3697357897;1096036.0;Board Certified Behavior Analyst (BCBA);75000.0;YEARLY;Full-time;Chattanooga, TN;0.0;0.0;0.0;Executive;0;5.0;Non-profit Organization Management;1626.0;8208.0
3697358303;12273.0;Proposal Coordinator;71520.0;YEARLY;Full-time;Middletown, IA;0.0;0.0;3.0;Entry level;0;7.0;Construction;3599.0;49377.0
3697358352;1557409.0;Field Operations Technician;58080.0;YEARLY;Full-time;Mahwah, NJ;0.0;0.0;2.0;Entry level;0;5.0;Telecommunications;5635.0;82185.0
3697358353;7886.0;Entry Level EPA Lead Inspector;19.0;HOURLY;Part-time;New York, NY;2.0;0.0;23.0;Entry level;1;6.0;Environmental Services;5841.0;168768.0
3697358359;1557409.0;Associate RF Engineer;66000.0;YEARLY;Full-time;Mahwah, NJ;5.0;0.0;33.0;Entry level;0;5.0;Telecommunications;5635.0;82185.0
3697358364;1557409.0;Associate Network Construction Manager;58240.0;YEARLY;Full-time;Mahwah, NJ;0.0;0.0;6.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697358369;1557409.0;Associate Network Construction Manager;58240.0;YEARLY;Full-time;Mahwah, NJ;0.0;0.0;8.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697358395;1557409.0;Supervisor Network Construction;99102.0;YEARLY;Full-time;New York, NY;2.0;0.0;10.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697358695;3619383.0;Senior Specialist, Nurse;77600.0;YEARLY;Full-time;Lehi, UT;0.0;0.0;6.0;Mid-Senior level;0;4.0;Computer Software;631.0;28140.0
3697358929;28974109.0;Healthcare Strategy Consultant, Managing Consultant;109400.0;YEARLY;Full-time;McLean, VA;9.0;0.0;126.0;Mid-Senior level;0;7.0;Management Consulting;12215.0;133655.0
3697358993;18777798.0;Associate Customer Success Engineer- East Region;65000.0;YEARLY;Full-time;United States;81.0;1.0;341.0;Entry level;0;3.0;Computer Software;645.0;18095.0
3697359082;162787.0;Director of Business Development, Insurance Telematics;111000.0;YEARLY;Full-time;California, United States;20.0;1.0;199.0;Director;1;7.0;Automotive;14236.0;284456.0
3697359269;1557409.0;Associate Network Construction Manager;58240.0;YEARLY;Full-time;Melville, NY;0.0;0.0;8.0;Mid-Senior level;1;5.0;Telecommunications;5635.0;82185.0
3697359419;18058364.0;Float Medical Assistant (Full Time) East LA Clinics;22.0;HOURLY;Full-time;Pasadena, CA;3.0;0.0;31.0;Entry level;1;3.0;Hospital & Health Care;332.0;23242.0
3697359796;256109.0;Executive Assistant;25.0;HOURLY;Full-time;Lexington, KY;8.0;0.0;33.0;Mid-Senior level;0;1.0;Human Resources;41.0;88353.0
3697359858;28974109.0;Healthcare Strategy & Facility Planning - Senior Consultant;86100.0;YEARLY;Full-time;McLean, VA;2.0;0.0;28.0;Mid-Senior level;0;7.0;Management Consulting;12215.0;133655.0
3697360146;3202422.0;RESEARCH SCIENTIST III (SOCIAL BEHAVIORAL SCIENCES);7811.0;MONTHLY;Full-time;Sacramento, CA;4.0;0.0;51.0;Mid-Senior level;0;3.0;Hospital & Health Care;285.0;3658.0
3697360443;10831504.0;Child Life Specialist/UKHC;19.0;HOURLY;Full-time;Lexington, KY;0.0;0.0;7.0;Entry level;0;6.0;Hospital & Health Care;3376.0;25856.0
3697360501;1096036.0;Board Certified Behavior Analyst (BCBA);75000.0;YEARLY;Full-time;Maryville, TN;0.0;0.0;1.0;Executive;1;5.0;Non-profit Organization Management;1626.0;8208.0
3697360666;18043.0;Supply Chain Specialist/Buyer;38.0;HOURLY;Contract;Houston, TX;29.0;0.0;79.0;Entry level;0;5.0;Staffing & Recruiting;1955.0;583266.0
3697360724;17981957.0;Care Coordination Manager;100000.0;YEARLY;Full-time;United States;320.0;1.0;1355.0;Mid-Senior level;0;3.0;Mental Health Care;370.0;16249.0
3697360844;162536.0;Process Improvement Advisor;71410.0;YEARLY;Full-time;Bentonville, AR;0.0;0.0;35.0;Mid-Senior level;1;6.0;Banking;4995.0;24523.0
3697361002;1557409.0;Client Service Manager- Enterprise;69680.0;YEARLY;Full-time;San Diego, CA;3.0;0.0;33.0;Mid-Senior level;0;5.0;Telecommunications;5635.0;82185.0
3697361164;167024.0;Senior Solutions Consultant - RFID;138400.0;YEARLY;Full-time;Lincolnshire, IL;11.0;1.0;95.0;Mid-Senior level;0;6.0;Information Technology & Services;10583.0;315860.0
3697361270;10831504.0;Pharmacist Clinical Staff/UKHC;81328.0;YEARLY;Full-time;Lexington, KY;1.0;0.0;9.0;Entry level;0;6.0;Hospital & Health Care;3376.0;25856.0
3697361276;5998.0;Evaluation and Data Director;80839.0;YEARLY;Full-time;Lexington, KY;3.0;0.0;41.0;Director;0;7.0;Higher Education;20339.0;242891.0
3697361288;2564992.0;Staff Accountant ;49800.0;YEARLY;Full-time;Carlsbad, CA;4.0;0.0;34.0;Entry level;1;7.0;Hospitality;2624.0;60328.0
3697361327;163348.0;Director of Content and Creative Strategy.;80800.0;YEARLY;Full-time;Lebanon, NH;12.0;0.0;115.0;Director;0;6.0;Higher Education;5522.0;109612.0
3697361662;162536.0;IAS Supervisor - Loan Quality Assurance;59440.0;YEARLY;Full-time;Lowell, AR;0.0;0.0;9.0;Mid-Senior level;1;6.0;Banking;4995.0;24523.0
3697361778;163920.0;Personal Finance Editor;80000.0;YEARLY;Full-time;New York, NY;0.0;0.0;67.0;Mid-Senior level;1;5.0;Media Production;3290.0;108371.0
3697361814;56581630.0;Senior Human Resources Data Analyst (Senior Management Systems Analyst);47.57;HOURLY;Full-time;Seattle, WA;11.0;0.0;97.0;Mid-Senior level;1;5.0;Government Administration;221.0;2132.0
3697361815;8014.0;Revenue Cycle Systems Analyst;68000.0;YEARLY;Contract;United States;45.0;1.0;311.0;Entry level;0;5.0;Hospital & Health Care;1438.0;18393.0
3697362106;13188.0;Director, Health Systems Strengthening (Part-Time);116100.0;YEARLY;Part-time;Arlington, VA;13.0;0.0;166.0;Director;0;5.0;Non-profit Organization Management;2469.0;93937.0
3697362171;10831504.0;Enterprise Access Services Director/UKHC;111634.0;YEARLY;Full-time;Lexington, KY;2.0;0.0;29.0;Director;0;6.0;Hospital & Health Care;3376.0;25856.0
3697362183;220336.0;Full Time - Steward/Dishwasher ;22.27;HOURLY;Full-time;Seattle, WA;1.0;0.0;3.0;Entry level;1;7.0;Hospitality;75279.0;1235770.0
3697362221;3619383.0;Eligibility Analyst;24.52;HOURLY;Full-time;Lehi, UT;12.0;0.0;52.0;Entry level;0;4.0;Computer Software;631.0;28140.0
3697362317;10440912.0;Solutions Engineer - Synthetic Biology: Early Stage Project, X;140000.0;YEARLY;Full-time;Mountain View, CA;11.0;0.0;181.0;Mid-Senior level;0;3.0;Research;1487.0;149419.0
3697362486;28974109.0;Dynamics 365 Developer, Senior Consultant;74900.0;YEARLY;Full-time;District of Columbia, United States;4.0;1.0;36.0;Mid-Senior level;0;7.0;Management Consulting;12215.0;133655.0
3697362632;295604.0;Pallet Jack Fork Lift Operator;10.0;HOURLY;Full-time;Denver, CO;1.0;0.0;2.0;Entry level;1;5.0;Food & Beverages;1125.0;21870.0
3697362634;5343.0;Sales Consultant - Steamboat Springs, CO;59200.0;YEARLY;Full-time;Steamboat Springs, CO;0.0;0.0;4.0;Mid-Senior level;0;7.0;Food & Beverages;26634.0;300633.0
3697362727;163085.0;Permit Technician;31.35;HOURLY;Full-time;Seattle, WA;9.0;0.0;90.0;Entry level;0;7.0;Government Administration;9450.0;54789.0
3697363170;10831504.0;Pharmacist Clinical Staff/UKHC;81328.0;YEARLY;Full-time;Lexington, KY;0.0;0.0;7.0;Entry level;0;6.0;Hospital & Health Care;3376.0;25856.0
3697363172;10831504.0;Pharmacist Clinical Staff/Shift-BSD/UKHC;81328.0;YEARLY;Full-time;Lexington, KY;0.0;0.0;4.0;Entry level;0;6.0;Hospital & Health Care;3376.0;25856.0
3697363188;2564997.0;Steward/Dishwasher Substitute ;28.68;HOURLY;Full-time;New York, NY;2.0;0.0;9.0;Entry level;1;7.0;Hospitality;4669.0;99235.0
3697363225;1096036.0;Board Certified Behavior Analyst (BCBA);75000.0;YEARLY;Full-time;Nashville, TN;0.0;0.0;3.0;Executive;0;5.0;Non-profit Organization Management;1626.0;8208.0
3697363380;6288.0;Senior Machine Learning Engineer;170000.0;YEARLY;Full-time;United States;76.0;1.0;284.0;Mid-Senior level;0;4.0;Internet;911.0;17611.0
3697363571;162536.0;Graphic Designer;23.89;HOURLY;Full-time;Lowell, AR;13.0;0.0;80.0;Entry level;1;6.0;Banking;4995.0;24523.0
3697363601;18353.0;Sr Engineer (Distribution Engineering);101597.0;YEARLY;Full-time;Omaha, NE;1.0;0.0;24.0;Mid-Senior level;1;5.0;Utilities;1829.0;22968.0
3697363678;5343.0;Business Specialist, Specialty/Imports;75000.0;YEARLY;Full-time;Syracuse, NY;3.0;0.0;16.0;Mid-Senior level;0;7.0;Food & Beverages;26634.0;300633.0
3697363734;4249497.0;Painter Apprentice;25.32;HOURLY;Part-time;Seattle, WA;2.0;0.0;11.0;Internship;0;5.0;Government Administration;445.0;5697.0
3697364133;6288.0;Java Developer;90000.0;YEARLY;Full-time;United States;418.0;1.0;981.0;Mid-Senior level;0;4.0;Internet;911.0;17611.0
3697364234;28974109.0;Remote Inpatient Coder- Hospital;50600.0;YEARLY;Full-time;District of Columbia, United States;4.0;1.0;41.0;Associate;0;7.0;Management Consulting;12215.0;133655.0
3697364327;18176.0;Operations Leader;55000.0;YEARLY;Full-time;Johnstown, NY;0.0;0.0;4.0;Entry level;0;7.0;Transportation/Trucking/Railroad;8877.0;47665.0
3697364335;162536.0;IAS Senior Manager Loan Operations - Participation and Syndication Servicing;102550.0;YEARLY;Full-time;Lowell, AR;1.0;0.0;19.0;Mid-Senior level;1;6.0;Banking;4995.0;24523.0
3697364390;165918.0;Human Resources Intern - Diversity & Inclusion (Hybrid);39624.0;YEARLY;Full-time;San Diego, CA;25.0;0.0;132.0;Internship;0;7.0;Utilities;2631.0;51207.0
3697364501;56581630.0;New Sidewalks Program Manager (Senior Transportation Planner);51.22;HOURLY;Full-time;Seattle, WA;1.0;0.0;70.0;Mid-Senior level;1;5.0;Government Administration;221.0;2132.0
3697365269;18353.0;Engineer II (Distribution Engineering - Customer);83870.0;YEARLY;Full-time;Omaha, NE;2.0;0.0;18.0;Entry level;0;5.0;Utilities;1829.0;22968.0
3697365347;5343.0;CDL A Local Delivery Truck Driver $30.50 Hour;30.5;HOURLY;Full-time;Denver, CO;0.0;0.0;2.0;Entry level;0;7.0;Food & Beverages;26634.0;300633.0
3697365509;5670.0;Staff Engineer -Color, Material, and Finish NPI;96300.0;YEARLY;Full-time;Kohler, WI;1.0;0.0;24.0;Mid-Senior level;0;7.0;Consumer Goods;13738.0;206735.0
3697366096;5343.0;Diesel Fleet Mechanic Technician II - 10,000 Sign On Bonus;21.15;HOURLY;Full-time;Denver, CO;0.0;0.0;4.0;Entry level;1;7.0;Food & Beverages;26634.0;300633.0
3697366165;163920.0;Senior Investing Editor;58500.0;YEARLY;Full-time;New York, NY;7.0;0.0;69.0;Mid-Senior level;0;5.0;Media Production;3290.0;108371.0
3697366219;4697690.0;Human Services Planning & Development Specialist Sr.;47.57;HOURLY;Full-time;Seattle, WA;4.0;0.0;30.0;Entry level;1;3.0;Government Administration;16.0;498.0
3697366220;2802262.0;Hydroelectric Operator I at the Boundary Hydroelectric Project;46.87;HOURLY;Part-time;Washington, United States;0.0;0.0;10.0;Entry level;0;5.0;Utilities;1034.0;10763.0
3697367018;6016.0;Senior Analyst, Sales;64300.0;YEARLY;Full-time;Bentonville, AR;6.0;0.0;33.0;Mid-Senior level;1;6.0;Consumer Goods;3710.0;43913.0
3697368027;57654024.0;Parking Enforcement Officer;32.22;HOURLY;Full-time;Seattle, WA;2.0;0.0;32.0;Entry level;1;5.0;Government Administration;361.0;873.0
3697374689;76500049.0;Veterinary Technician;19.0;HOURLY;Full-time;Gypsum, CO;0.0;0.0;0.0;Entry level;1;7.0;Non-profit Organization Management;1714.0;23837.0
3697374928;18860134.0;Project Manager- Direct hire with a rapidly growing family owned company!!;65000.0;YEARLY;Full-time;Green Bay, WI;4.0;0.0;17.0;Entry level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697374929;18860134.0;Audit Associate;65000.0;YEARLY;Full-time;Mauldin, SC;1.0;0.0;6.0;Mid-Senior level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697374930;18860134.0;Head of Client Solutions (Must come from an insurance broker);150000.0;YEARLY;Full-time;Irvine, CA;4.0;0.0;20.0;Director;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697374931;18860134.0;Sales Account Manager;70000.0;YEARLY;Full-time;Denver, CO;61.0;1.0;161.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697374934;18860134.0;Analyst, Corporate Development;75000.0;YEARLY;Full-time;Greenville, SC;80.0;1.0;229.0;Mid-Senior level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697374940;18860134.0;Employment Benefits/Executive Compensation Attorney;150000.0;YEARLY;Full-time;Dallas, TX;4.0;1.0;31.0;Mid-Senior level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697374957;18860134.0;Construction Superintendent;90000.0;YEARLY;Full-time;Deerfield Beach, FL;2.0;0.0;3.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697375597;76500049.0;Urgent Care Veterinarian - Thrive Denver Downtown;110000.0;YEARLY;Full-time;Denver, CO;0.0;0.0;0.0;Mid-Senior level;0;7.0;Non-profit Organization Management;1714.0;23837.0
3697375755;3450.0;Engineer, Equipment Engineering;70400.0;YEARLY;Full-time;Beaverton, OR;6.0;0.0;59.0;Entry level;0;7.0;Semiconductors;22943.0;333998.0
3697375836;18860134.0;Assistant Controller;130000.0;YEARLY;Full-time;San Francisco, CA;0.0;0.0;10.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697375838;18860134.0;Freight Planner;55000.0;YEARLY;Contract;Willard, OH;3.0;0.0;9.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697375840;18860134.0;Senior Accountant;85000.0;YEARLY;Full-time;Hanover, MD;0.0;0.0;4.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697375844;18860134.0;Head of Federal Technology (*C-UAS experience required) - Hybrid;150000.0;YEARLY;Full-time;Washington, DC;3.0;0.0;16.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697375852;18860134.0;Construction Project Manager;100000.0;YEARLY;Full-time;Houston, TX;9.0;0.0;22.0;Mid-Senior level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697375856;18860134.0;On-Site Project Engineer;80000.0;YEARLY;Full-time;Ironwood, MI;0.0;0.0;9.0;Entry level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697375879;35504.0;AP Specialist;21.0;HOURLY;Full-time;Westminster, CO;9.0;0.0;32.0;Entry level;1;7.0;Non-profit Organization Management;9262.0;76723.0
3697376707;1603.0;Renal Specialty Sales Specialist - Seattle, WA;94000.0;YEARLY;Full-time;Seattle, WA;6.0;0.0;30.0;Associate;0;7.0;Pharmaceuticals;65607.0;2557301.0
3697376742;18860134.0;Employment Litigation Associate;125000.0;YEARLY;Full-time;Houston, TX;1.0;0.0;11.0;Entry level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697376746;18860134.0;Quality Engineer;75000.0;YEARLY;Full-time;Rochester, NY;6.0;0.0;19.0;Entry level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697377424;2459.0;SAP FS-RI Consultant;106320.0;YEARLY;Full-time;Schaumburg, IL;1.0;1.0;51.0;Mid-Senior level;1;7.0;Insurance;8916.0;150385.0
3697377484;18860134.0;Toolmaker;32.0;HOURLY;Full-time;Santa Ana, CA;1.0;0.0;8.0;Entry level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697377485;18860134.0;Sr Property Accountant;75000.0;YEARLY;Full-time;Clearwater, Florida, United States;1.0;0.0;3.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697377487;18860134.0;Division Controller;90000.0;YEARLY;Full-time;Marina del Rey, CA;1.0;0.0;20.0;Director;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697377491;18860134.0;Construction Manager;75000.0;YEARLY;Full-time;Winston-Salem, NC;1.0;0.0;16.0;Mid-Senior level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
3697377509;18860134.0;Construction Superintendent;90000.0;YEARLY;Full-time;Pompano Beach, FL;2.0;0.0;5.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697377764;76127808.0;Substance Use Disorder Counselor;25.0;HOURLY;Internship;Lynnwood, WA;0.0;0.0;3.0;Mid-Senior level;0;4.0;Hospital & Health Care;34.0;1132.0
3697377765;76127808.0;Case Manager (AOD Certified) - Hybrid;26.0;HOURLY;Full-time;San Diego, CA;0.0;0.0;8.0;Mid-Senior level;0;4.0;Hospital & Health Care;34.0;1132.0
3697377824;16094.0;PHV Mgr, HRBP;114600.0;YEARLY;Full-time;Alabama, United States;5.0;0.0;24.0;Mid-Senior level;0;5.0;Consumer Goods;1193.0;16766.0
3697377840;18036.0;Community Manager;72250.0;YEARLY;Full-time;Scottsdale, AZ;5.0;0.0;19.0;Mid-Senior level;0;5.0;Real Estate;1377.0;30343.0
3697377842;18036.0;Groundskeeper;18.5;HOURLY;Full-time;Scottsdale, AZ;1.0;0.0;4.0;Entry level;0;5.0;Real Estate;1377.0;30343.0
3697377900;2394593.0;Machine Learning Scientist I;100500.0;YEARLY;Full-time;Portland, OR;31.0;0.0;102.0;Mid-Senior level;1;6.0;Health, Wellness & Fitness;4383.0;27227.0
3697377942;3398.0;Principal Consultant - Mortgage (Scores Client Services);140000.0;YEARLY;Full-time;United States;28.0;1.0;211.0;Mid-Senior level;0;5.0;Computer Software;3505.0;380204.0
3697378220;12932.0;Maintenance Journey;29.21;HOURLY;Full-time;Kent, WA;0.0;0.0;1.0;Entry level;0;6.0;Aviation & Aerospace;2626.0;48102.0
3697378472;18860134.0;Assistant Controller;95000.0;YEARLY;Full-time;Charlotte, NC;2.0;0.0;14.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697378473;18860134.0;Project Manager- Direct hire with a rapidly growing family owned company!!;65000.0;YEARLY;Full-time;Appleton, WI;1.0;0.0;14.0;Entry level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697378474;18860134.0;Civil Design Engineer;95000.0;YEARLY;Full-time;Jacksonville, FL;4.0;0.0;7.0;Entry level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697378475;18860134.0;Multi-Family Superintendent;130000.0;YEARLY;Full-time;Redwood City, CA;5.0;0.0;7.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697378477;18860134.0;O&M Plant Manager - Utility-Scale Solar;100000.0;YEARLY;Full-time;Albuquerque, NM;2.0;0.0;11.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697378478;18860134.0;Senior Accountant;75000.0;YEARLY;Full-time;Baltimore, MD;0.0;0.0;3.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2148.0;1967119.0
3697378479;18860134.0;Senior Accountant;75000.0;YEARLY;Full-time;Humble, TX;2.0;0.0;6.0;Mid-Senior level;1;4.0;Staffing & Recruiting;2148.0;1967119.0
